Country Code,Country,Region,hdicode,Year,co2_prod,abr,coef_ineq,diff_hdi_phdi,eys,eys_f,eys_m,gii,gni_pc_f,gni_pc_m,gnipc,hdi,hdi_f,hdi_m,ihdi,ineq_edu,ineq_inc,ineq_le,le,le_f,le_m,lfpr_f,lfpr_m,mf,mmr,mys,mys_f,mys_m,phdi,pr_f,pr_m,se_f,se_m,IncomeGroup,"Birth rate, crude (per 1,000 people)","Death rate, crude (per 1,000 people)",Electric power consumption (kWh per capita),GDP (USD),GDP per capita (USD),Individuals using the Internet (% of population),"Infant mortality rate (per 1,000 live births)",Life expectancy at birth (years),Population density (people per sq. km of land area),Unemployment (% of total labor force) (modeled ILO estimate)
COM,Comoros,Sub-Saharan Africa,Medium,1997,0.167888229,96.39,,,8.264458929,7.55737017,8.971547688,,1660.694448,3700.453435,2676.236203,,,,,,,,58.3899,60.2314,56.7597,31.526,52.611,,486.0,,,,,0.0,100.0,,,Low income,38.534,9.745,,364446000.0,726.055,0.0,74.7,59.16,269.722,4.61
COM,Comoros,Sub-Saharan Africa,Medium,1998,0.177731211,95.247,,,8.280024665,7.571879927,8.988169402,,1643.191418,3637.466258,2635.651969,,,,,,,,58.4068,60.1172,56.8983,31.626,52.335,,468.0,,,,,0.0,100.0,,,Low income,38.151,9.641,,370107000.0,718.117,0.037871,73.9,59.294,276.94,4.546
COM,Comoros,Sub-Saharan Africa,Medium,1999,0.180134935,93.86,,,8.295590401,7.577250004,8.993940353,,1643.257307,3611.138021,2621.912973,,,,,,,,58.7809,60.4949,57.2673,31.74,52.026,,452.0,,,,,0.0,100.0,,,Low income,37.806,9.563,,382455000.0,723.185,0.148163,73.5,59.388,284.174,4.722
COM,Comoros,Sub-Saharan Africa,Medium,2000,0.189155851,92.025,,,8.631580353,7.862160087,9.378742695,,1787.242741,3896.138186,2835.226352,0.464,0.419689472,0.50128217,,,,,58.7565,60.3727,57.309,31.866,51.686,,444.0,2.762227737,2.1874,3.337,,0.0,100.0,,,Low income,37.497,9.501,,350264000.0,645.819,0.271741,73.2,59.46,291.433,4.666
COM,Comoros,Sub-Saharan Africa,Medium,2001,0.191153614,92.248,,,8.967570305,8.147070169,9.763545036,,1795.296891,3884.94301,2833.279609,0.47,0.425201121,0.507516283,,,,,59.1631,60.7831,57.6897,31.974,51.399,,437.0,2.762227737,2.1874,3.337,,0.0,100.0,,,Low income,37.221,9.445,,378181000.0,680.319,0.443068,73.2,59.529,298.704,4.644
COM,Comoros,Sub-Saharan Africa,Medium,2002,0.186591604,91.3,,,9.303560257,8.431980252,10.14834738,,1797.61737,3855.419159,2819.701219,0.474,0.428846697,0.511855599,,,,,59.0556,60.6564,57.5787,32.094,51.083,,429.0,2.789850015,2.2093,3.3704,,0.0,100.0,,,Low income,36.972,9.384,,423963000.0,744.475,0.55487,73.2,59.617,306.007,4.706
COM,Comoros,Sub-Saharan Africa,Medium,2003,0.232454463,90.827,,,9.639550209,8.716890335,10.53314972,,1802.602102,3829.584842,2809.279741,0.479,0.433743202,0.517369232,,,,,59.2578,60.8626,57.758,32.221,50.751,,423.0,2.817748515,2.2314,3.4041,,0.0,100.0,,,Low income,36.744,9.31,,545659000.0,935.612,0.848189,73.1,59.738,313.386,4.672
COM,Comoros,Sub-Saharan Africa,Medium,2004,0.245400417,90.886,,,9.800420189,8.9537673,10.62039375,,1780.613097,3818.638007,2793.377201,0.482,0.437979095,0.518938494,,,,,59.4803,61.2689,57.804,32.347,50.424,,414.0,2.845926,2.2537,3.4382,,3.03030303,96.96969697,,,Low income,36.527,9.217,,632570000.0,1059.18,1.32733,72.5,59.904,320.918,4.571
COM,Comoros,Sub-Saharan Africa,Medium,2005,0.23363913,91.244,,,9.961290169,9.190644264,10.70763779,,1802.37743,3822.183047,2807.43761,0.488,0.444729697,0.524087242,,,,,59.6041,61.4313,57.8946,32.368,51.009,,404.0,3.06537925,2.4275,3.7033,,3.03030303,96.96969697,,,Low income,36.317,9.099,,653585000.0,1068.6,2.0,71.5,60.126,328.655,4.483
COM,Comoros,Sub-Saharan Africa,Medium,2006,0.263207886,88.929,,,10.12216015,9.427521229,10.79488182,,1795.436821,3842.068897,2815.050757,0.494,0.450742718,0.530373112,,,,,59.8751,61.6454,58.2167,32.39,51.594,,393.0,3.2848325,2.6013,3.9684,,3.03030303,96.96969697,,,Low income,36.11,8.954,,697811000.0,1113.96,2.2,70.3,60.407,336.607,4.198
COM,Comoros,Sub-Saharan Africa,Medium,2007,0.165612045,87.138,,,10.28303013,9.664398193,10.88212585,,1762.42554,3805.713178,2781.470119,0.5,0.456398899,0.534984483,,,,,60.102,61.9988,58.3332,32.414,52.179,,382.0,3.50428575,2.775,4.2335,,3.03030303,96.96969697,,,Low income,35.904,8.79,,794622000.0,1238.46,2.5,68.9,60.734,344.772,3.924
COM,Comoros,Sub-Saharan Africa,Medium,2008,0.167247641,85.106,,,10.44390011,9.901275158,10.96936989,,1770.829266,3858.725689,2813.153019,0.507,0.462859431,0.542205097,,,,,60.4747,62.2686,58.7992,32.438,52.764,,370.0,3.723739,2.9488,4.4986,,3.03030303,96.96969697,,,Low income,35.691,8.614,,911967000.0,1387.59,3.0,67.1,61.094,353.159,3.786
COM,Comoros,Sub-Saharan Africa,Medium,2009,0.201365908,82.936,,,10.60477009,10.13815212,11.05661392,,1773.322136,3899.313857,2835.601604,0.513,0.470335657,0.547803591,,,,,60.8314,62.8686,58.9434,32.464,53.349,,356.0,3.94319225,3.1226,4.7638,,0.0,100.0,,,Low income,35.464,8.429,,901711000.0,1339.34,3.5,65.5,61.475,361.769,4.197
COM,Comoros,Sub-Saharan Africa,Medium,2010,0.233756517,80.351,,,10.76564007,10.37502909,11.14385796,,1866.265552,3882.615705,2874.53591,0.52,0.478866127,0.553650335,,,,32.05078888,61.1233,63.0603,59.324,32.491,53.934,,341.0,4.1626455,3.2964,5.0289,,3.03030303,96.96969697,,,Low income,35.209,8.244,,907093000.0,1315.21,5.1,63.8,61.862,370.603,4.231
COM,Comoros,Sub-Saharan Africa,Medium,2011,0.202244933,77.736,,,10.92651005,10.61190605,11.23110199,,1884.64231,3956.552139,2921.369471,0.527,0.486486233,0.559977893,,,,31.43014908,61.5033,63.6079,59.56,32.52,54.519,,326.0,4.38209875,3.4702,5.294,,3.03030303,96.96969697,,,Low income,34.915,8.065,,1021750000.0,1446.07,5.5,62.3,62.24,379.672,4.249
COM,Comoros,Sub-Saharan Africa,Medium,2012,0.212593128,75.323,44.8346685,,11.08738003,10.84878302,11.31834602,,1884.729359,3993.039754,2940.241995,0.533,0.492095909,0.566727312,0.289,47.61438,56.01338,30.8762455,61.834,63.8007,60.0107,32.549,55.104,,313.0,4.601552,3.644,5.5591,,3.03030303,96.96969697,,,Low income,34.578,7.897,,1015900000.0,1403.43,5.9753,60.7,62.595,388.969,4.199
COM,Comoros,Sub-Saharan Africa,Medium,2013,0.247065091,72.019,44.62512082,,11.24825001,11.08565998,11.40559006,,1913.832484,4092.24159,3004.90976,0.539,0.49845958,0.57077338,0.293,47.61438,56.01338,30.24760246,62.2244,64.3928,60.2273,32.58,55.688,,302.0,4.661372176,3.6913,5.6314,,3.03030303,96.96969697,,,Low income,34.199,7.744,,1115910000.0,1504.92,6.5,58.9,62.922,398.444,4.15
COM,Comoros,Sub-Saharan Africa,Medium,2014,0.212301979,69.532,44.44876482,,11.24470043,11.11118031,11.37370968,,2136.460366,3858.292303,2999.136448,0.54,0.506108275,0.570116619,0.295,47.61438,56.01338,29.71853447,62.5158,64.5497,60.6333,32.613,56.273,,293.0,4.721970014,3.7393,5.7046,,3.03030303,96.96969697,,,Low income,33.781,7.608,,1148060000.0,1511.82,6.98,57.4,63.214,408.055,4.075
COM,Comoros,Sub-Saharan Africa,Medium,2015,0.230942189,66.546,44.25407539,,11.37745339,11.31708091,11.43831388,,1887.956752,4048.706796,2970.772257,0.544,0.504433883,0.575006257,0.297,47.61438,56.01338,29.13446617,62.8956,65.1633,60.8114,32.696,56.064,,285.0,4.783355624,3.7879,5.7788,,3.03030303,96.96969697,,,Low income,33.328,7.491,,988150000.0,1271.06,7.45916,56.0,63.471,417.745,3.99
COM,Comoros,Sub-Saharan Africa,Medium,2016,0.271722189,64.26,44.05590886,,11.51177361,11.52679706,11.50328503,,1915.323545,4086.546841,3003.504354,0.548,0.50879939,0.579210165,0.3,47.61438,56.01338,28.53996658,63.2368,65.341,61.2877,32.764,55.896,,279.0,4.845539248,3.8372,5.8539,,3.03030303,96.96969697,,,Low income,32.852,7.389,,1024260000.0,1287.42,7.93832,54.4,63.7,427.508,3.852
COM,Comoros,Sub-Saharan Africa,Medium,2017,0.328630826,61.519,43.85877675,,11.64767958,11.74039943,11.56862524,,1953.245203,4138.732892,3049.006179,0.553,0.515350857,0.582238667,0.304,47.61438,56.01338,27.94857025,63.6254,65.9864,61.4549,32.849,55.689,,273.0,4.908531258,3.8871,5.93,,6.060606061,93.93939394,,,Low income,32.365,7.298,,1068120000.0,1312.37,8.47817,52.8,63.912,437.341,3.696
COM,Comoros,Sub-Saharan Africa,Medium,2018,0.352171395,61.58,43.67126531,,11.78519004,11.95796006,11.63433658,,1972.581643,4144.545792,3062.31206,0.557,0.519017936,0.584551489,0.307,47.61438,56.01338,27.38603592,63.9117,66.1951,61.8082,32.948,55.45,,273.0,4.993590129,3.8871,5.93,,6.060606061,93.93939394,,,Low income,,,,1203080000.0,1445.45,,51.3,,447.244,3.71
COD,"Congo, Dem. Rep.",Sub-Saharan Africa,Low,1990,0.122760811,121.212,,1.554404145,6.211513732,5.171242272,7.243083471,,1460.023424,1931.451233,1693.088418,0.386,0.339119035,0.427826109,,,,,48.6006,49.85,47.3236,71.487,73.237,2.9,853.0,3.984181138,2.556471419,5.411890858,0.38,,,14.45591024,40.33259821,Low income,46.082,16.657,130.879,9349760000.0,270.131,0.0,119.5,49.043,15.2674,
COD,"Congo, Dem. Rep.",Sub-Saharan Africa,Low,1991,0.08723902,124.363,,1.302083333,6.308457341,5.251950278,7.356126873,,1287.079611,1708.370691,1495.463703,0.384,0.33710044,0.425675826,,,,,48.9478,50.1814,47.688,71.433,73.368,2.85,848.0,4.053481845,2.615401111,5.491562579,0.379,,,14.79750875,40.94607094,Low income,46.084,16.532,125.487,9625440000.0,268.056,,118.4,49.225,15.8392,2.541
COD,"Congo, Dem. Rep.",Sub-Saharan Africa,Low,1992,0.075218473,121.407,,1.315789474,6.406913956,5.3339179,7.470934553,,1102.363565,1467.490295,1283.041894,0.38,0.334029153,0.42064715,,,,,49.2436,50.6523,47.8188,71.39,73.471,2.73,843.0,4.123987966,2.675689203,5.572286729,0.375,,,15.14717935,41.5688748,Low income,46.086,16.473,115.23,8227340000.0,220.372,,117.4,49.311,16.4681,2.407
COD,"Congo, Dem. Rep.",Sub-Saharan Africa,Low,1993,0.068587989,125.55,,1.333333333,6.506907191,5.417164797,7.587534046,,942.2751495,1257.702771,1098.405542,0.375,0.330960094,0.414598861,,,,,49.5512,51.2695,47.8383,71.358,73.548,2.83,847.0,4.195720468,2.737367007,5.654073929,0.37,,,15.5051128,42.20115172,Low income,46.086,16.479,102.587,10706300000.0,275.822,,116.6,49.302,17.1217,2.748
COD,"Congo, Dem. Rep.",Sub-Saharan Africa,Low,1994,0.042188186,125.933,,1.347708895,6.608461029,5.501710936,7.705953317,,817.7920574,1093.20944,954.1702566,0.371,0.32688485,0.410550304,,,,,49.8841,51.5537,48.219,71.345,73.577,2.6,833.0,4.268700683,2.800466558,5.736934808,0.366,,,15.87150435,42.84304578,Low income,46.082,16.536,101.309,5820380000.0,144.595,,115.7,49.22,17.7557,3.029
COD,"Congo, Dem. Rep.",Sub-Saharan Africa,Low,1995,0.050596213,119.954,,1.072386059,6.711599827,5.587576593,7.826220767,,780.2442109,1043.357031,910.5617749,0.373,0.329303772,0.411252663,,,,,50.411,52.3332,48.5216,71.363,73.528,2.36,830.0,4.342950313,2.865020627,5.820879998,0.369,,,16.24655387,43.49470328,Low income,46.073,16.609,108.884,5643440000.0,135.737,,114.7,49.111,18.3394,3.012
COD,"Congo, Dem. Rep.",Sub-Saharan Africa,Low,1996,0.054051661,122.856,,1.075268817,6.819668969,5.677546887,7.952237363,,811.1039135,1088.950991,948.6950212,0.372,0.33074532,0.409284931,,,,,49.3072,51.6206,47.0753,71.314,73.646,2.47,885.0,4.418491438,2.931062745,5.905920131,0.368,,,16.63046595,44.15627272,Low income,46.06,16.655,104.848,5771450000.0,134.982,0.000108207,113.7,49.04,18.8603,2.516
COD,"Congo, Dem. Rep.",Sub-Saharan Africa,Low,1997,0.042790798,121.595,,1.069518717,6.92773811,5.76751718,8.078253958,,741.7088259,998.7166509,868.9459518,0.374,0.331705148,0.411590037,,,,,50.4021,52.6256,48.2395,71.293,73.696,2.37,829.0,4.495346523,2.998627211,5.992065835,0.37,,,17.02345001,44.82790485,Low income,46.043,16.633,95.3974,6090840000.0,138.974,0.000211213,112.4,49.066,19.3323,2.455
COD,"Congo, Dem. Rep.",Sub-Saharan Africa,Low,1998,0.036911956,119.475,,1.078167116,7.035807252,5.857487474,8.204270554,,716.2193443,966.5478109,840.0939644,0.371,0.333674218,0.403753984,,,,,49.6956,53.1442,46.4976,71.295,73.687,2.34,806.0,4.573538423,3.067749118,6.079327727,0.367,,,17.42572043,45.50975274,Low income,46.022,16.514,93.4003,6215590000.0,138.586,0.000413065,111.0,49.233,19.7834,2.446
COD,"Congo, Dem. Rep.",Sub-Saharan Africa,Low,1999,0.028691444,121.811,,1.086956522,7.143876394,5.947457767,8.33028715,,645.6420473,873.1824266,758.1630176,0.368,0.330568429,0.400743559,,,,,49.9448,53.3877,46.7451,71.309,73.651,2.18,788.0,4.65309039,3.138464368,6.167716411,0.364,,,17.83749665,46.20197177,Low income,45.996,16.288,95.1663,4711260000.0,102.598,0.00100908,109.2,49.557,20.2552,3.082
COD,"Congo, Dem. Rep.",Sub-Saharan Africa,Low,2000,0.018951584,123.988,,1.063829787,7.251945535,6.037428061,8.456303745,,629.4658437,852.4852651,739.7183168,0.376,0.332549013,0.414648912,,,,,51.7812,53.8101,49.7799,71.321,73.617,2.31,760.0,4.73402608,3.210809687,6.257242474,0.372,,,18.25900329,46.90471969,Low income,45.965,15.955,96.5698,19088000000.0,405.216,0.00590211,107.3,50.041,20.7785,3.048
COD,"Congo, Dem. Rep.",Sub-Saharan Africa,Low,2001,0.015894964,124.149,,1.069518717,7.360014677,6.127398354,8.582320341,,580.1017455,787.7588722,682.7687376,0.374,0.330372326,0.413244274,,,,,52.1162,54.055,50.1945,71.286,73.7,2.42,740.0,4.816369564,3.284822652,6.347916476,0.37,,,18.69047029,47.61815665,Low income,45.931,15.531,95.5428,7438190000.0,153.591,0.0114758,105.1,50.667,21.3619,3.064
COD,"Congo, Dem. Rep.",Sub-Saharan Africa,Low,2002,0.01704535,124.499,,1.058201058,7.468083819,6.217368648,8.708336936,,589.475398,802.1838662,694.6491382,0.378,0.334295854,0.417233977,,,,,52.3327,54.3124,50.3723,71.262,73.757,2.32,734.0,4.903110383,3.364112936,6.44210783,0.374,,,19.15349917,48.36481362,Low income,45.892,15.052,89.7303,8728040000.0,175.01,0.0927907,102.9,51.385,21.9985,3.097
COD,"Congo, Dem. Rep.",Sub-Saharan Africa,Low,2003,0.020168951,125.464,,1.041666667,7.57615296,6.307338941,8.834353532,,607.4930945,828.1488654,716.6075257,0.384,0.339192099,0.424286139,,,,,52.8266,54.5968,51.0586,71.244,73.798,2.19,699.0,4.989851203,3.443403221,6.536299184,0.38,,,19.61652805,49.11147058,Low income,45.844,14.554,90.208,8937570000.0,173.796,0.134915,100.7,52.144,22.6839,3.062
COD,"Congo, Dem. Rep.",Sub-Saharan Africa,Low,2004,0.021658644,123.8,,1.025641026,7.684222102,6.397309235,8.960370127,0.653,624.8207391,852.8725414,737.6148018,0.39,0.344326777,0.431633746,,,,,53.426,54.9852,51.8551,71.232,73.824,2.15,661.0,5.076592022,3.522693506,6.630490538,0.386,10.16129032,89.83870968,20.07955693,49.85812755,Low income,45.782,14.055,88.1873,10297500000.0,194.04,0.196208,98.4,52.917,23.4088,2.935
COD,"Congo, Dem. Rep.",Sub-Saharan Africa,Low,2005,0.026375398,123.716,,1.265822785,7.792291244,6.487279529,9.086386723,0.65,642.9007487,856.4034209,748.526471,0.395,0.349770948,0.436162513,,,,,53.9267,55.4544,52.3867,71.226,73.836,2.45,627.0,5.163332842,3.601983791,6.724681892,0.39,10.16129032,89.83870968,20.54258581,50.60478451,Low income,45.702,13.573,89.4573,11964500000.0,218.386,0.238038,96.0,53.675,24.1662,2.849
COD,"Congo, Dem. Rep.",Sub-Saharan Africa,Low,2006,0.027434674,125.396,,1.246882793,7.900360386,6.577249822,9.212403319,0.664,649.3622663,895.5948257,771.2121592,0.401,0.35460509,0.443669636,,,,,54.5338,56.0811,52.9755,70.047,73.268,2.41,598.0,5.250073661,3.681274076,6.818873246,0.396,7.258064516,92.74193548,21.00561469,51.35144148,Low income,45.6,13.12,101.771,14451900000.0,255.433,0.296054,93.6,54.401,24.9567,2.904
COD,"Congo, Dem. Rep.",Sub-Saharan Africa,Low,2007,0.029022979,123.455,,0.985221675,8.008429527,6.667220116,9.338419914,0.659,659.2106612,918.2903092,787.4530548,0.406,0.358498235,0.449483805,,,,,54.9226,56.3524,53.4778,68.841,72.693,2.21,578.0,5.33681448,3.760564361,6.9130646,0.402,7.730263158,92.26973684,21.46864357,52.09809844,Low income,45.47,12.694,105.246,16737100000.0,286.33,0.37,91.3,55.091,25.784,2.984
COD,"Congo, Dem. Rep.",Sub-Saharan Africa,Low,2008,0.029969611,123.167,,1.201923077,8.737790108,7.397640228,10.06678009,0.658,655.1797515,922.3377927,787.4567239,0.416,0.368388292,0.458386707,,,,,55.3386,56.8178,53.8484,67.61,72.11,2.36,565.0,5.4235553,3.839854646,7.007255954,0.411,7.730263158,92.26973684,21.93167245,52.84475541,Low income,45.307,12.295,101.206,19788500000.0,327.564,0.44,88.9,55.743,26.6475,3.17
COD,"Congo, Dem. Rep.",Sub-Saharan Africa,Low,2009,0.02712632,123.115,,1.187648456,8.856789589,7.516789913,10.18558979,0.657,663.887948,945.063789,803.1350885,0.421,0.373746935,0.463489834,,,,,55.8363,57.4632,54.2081,66.354,71.52,2.35,555.0,5.510296119,3.919144931,7.101447308,0.416,7.730263158,92.26973684,22.39470133,53.59141237,Low income,45.105,11.926,106.792,18648400000.0,298.62,0.56,86.7,56.35,27.5462,3.669
COD,"Congo, Dem. Rep.",Sub-Saharan Africa,Low,2010,0.030386972,122.612,33.35178361,0.932400932,9.199039936,7.850330114,10.53674984,0.656,707.2239052,954.8986978,829.903219,0.429,0.384174104,0.470635059,0.286,29.396,31.15031,39.50904083,56.4167,57.9991,54.8295,65.075,70.922,2.15,542.0,5.597036939,3.998435216,7.195638662,0.425,7.730263158,92.26973684,22.85773021,54.33806934,Low income,44.855,11.587,104.656,21565700000.0,334.022,0.72,84.3,56.909,28.4792,3.946
COD,"Congo, Dem. Rep.",Sub-Saharan Africa,Low,2011,0.036543995,125.142,33.08791337,0.913242009,9.541290283,8.183870316,10.88790989,0.655,717.293554,980.1833402,847.5357676,0.438,0.392630794,0.478951608,0.292,29.396,31.15031,38.71743011,57.0693,58.6584,55.4755,63.774,70.316,2.11,532.0,5.71830788,4.147556753,7.289059006,0.434,7.730263158,92.26973684,24.41057352,55.94328651,Low income,44.549,11.273,108.022,25839700000.0,387.082,1.2,82.1,57.427,29.4458,4.298
COD,"Congo, Dem. Rep.",Sub-Saharan Africa,Low,2012,0.03413901,125.911,32.86901714,1.363636364,9.336259842,8.151789665,10.51014996,0.65,666.0004328,1078.255138,870.2847181,0.44,0.389619551,0.484207538,0.295,29.396,31.15031,38.06074142,57.2484,58.8102,55.6825,62.452,69.703,2.67,524.0,5.839578821,4.29667829,7.382479351,0.434,8.333333333,91.66666667,25.96341684,57.54850368,Low income,44.186,10.978,112.184,29306200000.0,424.6,1.67996,79.9,57.914,30.4452,4.485
COD,"Congo, Dem. Rep.",Sub-Saharan Africa,Low,2013,0.049573418,121.654,32.61934139,1.34529148,9.60517025,8.522999763,10.67823029,0.646,735.0452143,1018.162758,875.3660951,0.446,0.403955794,0.486044212,0.3,29.396,31.15031,37.31171417,57.7618,59.4394,56.0873,62.436,69.737,2.63,514.0,5.960849762,4.445799828,7.654709816,0.44,8.333333333,91.66666667,27.51626015,59.15372086,Low income,43.771,10.696,117.028,32679700000.0,457.964,2.2,77.9,58.381,31.4765,4.43
COD,"Congo, Dem. Rep.",Sub-Saharan Africa,Low,2014,0.062777013,120.208,30.83483865,1.318681319,9.640296569,8.70035174,10.57837192,0.634,782.2189667,1083.937519,931.7848699,0.455,0.415172932,0.49402759,0.314,27.69055,28.21161,36.60235596,58.2963,60.0125,56.5864,62.434,69.736,2.66,500.0,6.227059841,4.722119808,7.894346555,0.449,9.735973597,90.2640264,30.58763631,61.37341309,Low income,43.309,10.424,108.517,35909000000.0,486.787,3.0,75.9,58.828,32.539,4.161
COD,"Congo, Dem. Rep.",Sub-Saharan Africa,Low,2015,0.036628195,116.739,30.62619887,1.295896328,9.675551346,8.881394169,10.4794474,0.637,825.0510806,1142.924677,982.6495957,0.463,0.42455992,0.499858451,0.321,27.69055,28.21161,35.97643661,58.49,60.2544,56.737,62.448,69.698,2.82,490.0,6.49326992,4.998439789,8.133983294,0.457,8.166666667,91.83333333,33.65901248,63.59310532,Low income,42.808,10.164,,37917700000.0,497.317,3.8,73.9,59.254,33.6316,4.174
COD,"Congo, Dem. Rep.",Sub-Saharan Africa,Low,2016,0.025563172,114.663,30.38497522,1.271186441,9.71093505,9.066203843,10.38144797,0.633,868.7297673,1203.880309,1034.917766,0.472,0.435354847,0.507125409,0.328,27.69055,28.21161,35.25276566,59.0664,60.9039,57.2454,62.447,69.698,2.77,481.0,6.75948,5.274759769,8.373620033,0.466,8.166666667,91.83333333,36.73038864,65.81279755,Low income,42.278,9.919,,37134800000.0,471.319,6.20997,71.9,59.655,34.754,4.295
COD,"Congo, Dem. Rep.",Sub-Saharan Africa,Low,2017,0.030392353,112.84,29.66185684,1.052631579,9.746448153,9.254859154,10.284365,0.63,864.8591903,1197.608668,1029.883308,0.475,0.439392964,0.508798745,0.333,26.76947,27.63249,34.58361053,59.4114,61.1074,57.7232,62.467,69.645,2.4,473.0,6.889088258,5.435510608,8.455105537,0.47,8.166666667,91.83333333,38.50309759,67.46427276,Low income,41.732,9.691,,38019300000.0,467.074,8.6199,70.0,60.026,35.9051,4.102
COD,"Congo, Dem. Rep.",Sub-Saharan Africa,Low,2018,0.033064864,111.573,29.42313309,1.25,9.782091129,9.447440125,10.1881899,0.628,888.6805096,1228.522184,1057.24868,0.48,0.447313252,0.511455239,0.339,26.76947,27.63249,33.86743927,59.9417,61.767,58.1327,62.507,69.546,2.68,473.0,7.018696516,5.596261446,8.455105537,0.474,8.166666667,91.83333333,40.27580654,69.11574797,Low income,,,,47227500000.0,561.777,,68.2,,37.0826,4.155
COG,"Congo, Rep.",Sub-Saharan Africa,Medium,1990,0.427667576,123.676,,3.256704981,11.00813007,10.11973953,11.89476967,,3662.3206,5107.613005,4373.460798,0.522,0.483825451,0.559818257,,,,,55.9261,57.6463,54.1471,65.86,71.582,6.38,662.0,4.39,3.12,5.8,0.505,,,21.96,39.47,Lower middle income,37.997,11.481,173.969,2798750000.0,1187.55,0.0,58.9,54.638,6.90113,
COG,"Congo, Rep.",Sub-Saharan Africa,Medium,1991,0.447012247,122.82,,2.89017341,10.81482029,9.993344784,11.74252987,,3701.535522,5134.18302,4406.928262,0.519,0.480699154,0.557828216,,,,,55.2431,56.6529,53.7673,65.95,71.347,5.56,678.0,4.524,3.298,5.902,0.504,,,23.78,40.61,Lower middle income,37.903,11.647,184.948,2724850000.0,1124.9,,59.9,54.281,7.09313,20.333
COG,"Congo, Rep.",Sub-Saharan Africa,Medium,1992,0.517760985,123.261,,3.281853282,10.72931957,9.866950035,11.59029007,,3802.254339,5240.607661,4511.057681,0.518,0.477326856,0.558539278,,,,,54.663,55.4862,53.775,66.053,71.08,6.21,691.0,4.658,3.476,6.004,0.501,,,25.6,41.75,Lower middle income,37.873,11.858,177.513,2933220000.0,1178.02,,61.3,53.867,7.29122,20.448
COG,"Congo, Rep.",Sub-Saharan Africa,Medium,1993,0.453303738,123.356,,3.3203125,10.57212658,9.72571907,11.41698408,,3495.753757,4785.750051,4132.073586,0.512,0.471489464,0.551603037,,,,,54.1462,54.8756,53.3575,66.162,70.797,6.22,702.0,4.792,3.654,6.106,0.495,,,27.42,42.89,Lower middle income,37.899,12.097,160.555,1918970000.0,749.635,,63.0,53.424,7.49597,20.484
COG,"Congo, Rep.",Sub-Saharan Africa,Medium,1994,0.671872418,123.839,,3.353057199,10.41493359,9.584488106,11.24367809,,3314.25016,4508.176351,3903.762345,0.507,0.46743408,0.546724389,,,,,53.7383,54.3644,53.0588,66.267,70.524,6.05,700.0,4.926,3.832,6.208,0.49,,,29.24,44.03,Lower middle income,37.968,12.344,144.358,1769370000.0,672.163,,64.9,52.984,7.70818,18.918
COG,"Congo, Rep.",Sub-Saharan Africa,Medium,1995,0.437999555,123.061,,3.018108652,10.25774059,9.443257141,11.0703721,,2699.954863,3651.398451,3170.192248,0.497,0.458207381,0.535721466,,,,,53.644,54.2195,53.0116,66.365,70.273,5.86,702.0,5.06,4.01,6.31,0.482,,,31.06,45.17,Lower middle income,38.069,12.576,151.429,2116000000.0,781.524,,67.1,52.583,7.92837,20.031
COG,"Congo, Rep.",Sub-Saharan Africa,Medium,1996,0.480793737,122.506,,3.225806452,10.1005476,9.302026176,10.89706612,,2726.93019,3672.767713,3194.827434,0.496,0.458699779,0.53311856,,,,,53.4908,54.1295,52.7952,66.448,70.056,6.01,705.0,5.136,4.164,6.298,0.48,,,32.774,45.502,Lower middle income,38.186,12.775,154.354,2540700000.0,912.014,0.00352686,69.2,52.252,8.15757,20.028
COG,"Congo, Rep.",Sub-Saharan Africa,Medium,1997,0.669868307,121.285,,3.004291845,9.943354607,9.160795212,10.72376013,,2971.954896,3999.763093,3480.138823,0.466,0.453102124,0.47998316,,,,,47.1899,52.122,42.9216,66.525,69.857,5.48,731.0,5.212,4.318,6.286,0.452,,,34.488,45.834,Lower middle income,38.307,12.921,129.042,2322720000.0,810.077,0.0034691,71.2,52.016,8.39613,20.447
COG,"Congo, Rep.",Sub-Saharan Africa,Medium,1998,0.12041074,122.068,,2.658486708,9.786161613,9.019564247,10.55045414,0.624,3247.883251,4372.410765,3803.438416,0.489,0.460883026,0.517934883,,,,,50.8935,52.7872,49.0118,66.595,69.677,5.6,736.0,5.288,4.472,6.274,0.476,12.0,88.0,36.202,46.166,Lower middle income,38.416,12.999,110.786,1949480000.0,660.472,0.00341514,72.7,51.899,8.64318,20.59
COG,"Congo, Rep.",Sub-Saharan Africa,Medium,1999,0.119383906,121.853,,2.244897959,9.62896862,8.878333282,10.37714815,0.624,2716.446722,3650.148413,3177.952241,0.49,0.458093542,0.521889064,,,,,52.7573,53.7553,51.7123,66.66,69.508,4.7,764.0,5.364,4.626,6.262,0.479,12.0,88.0,37.916,46.498,Lower middle income,38.5,12.995,69.1146,2353910000.0,774.712,0.016791,73.2,51.925,8.89731,20.188
COG,"Congo, Rep.",Sub-Saharan Africa,Medium,2000,0.180663814,120.388,,2.036659878,9.471775627,8.737102318,10.20384216,0.62,2547.604835,3414.840949,2976.653758,0.491,0.458564349,0.522895076,,,,,53.682,54.3769,52.9317,66.722,69.349,4.21,739.0,5.44,4.78,6.25,0.481,12.0,88.0,39.63,46.83,Lower middle income,38.554,12.891,95.6062,3219910000.0,1029.58,0.0263547,72.5,52.123,9.15787,20.16
