Country Code,Country,Region,hdicode,Year,co2_prod,abr,coef_ineq,diff_hdi_phdi,eys,eys_f,eys_m,gii,gni_pc_f,gni_pc_m,gnipc,hdi,hdi_f,hdi_m,ihdi,ineq_edu,ineq_inc,ineq_le,le,le_f,le_m,lfpr_f,lfpr_m,mf,mmr,mys,mys_f,mys_m,phdi,pr_f,pr_m,se_f,se_m,IncomeGroup,"Birth rate, crude (per 1,000 people)","Death rate, crude (per 1,000 people)",Electric power consumption (kWh per capita),GDP (USD),GDP per capita (USD),Individuals using the Internet (% of population),"Infant mortality rate (per 1,000 live births)",Life expectancy at birth (years),Population density (people per sq. km of land area),Unemployment (% of total labor force) (modeled ILO estimate)
COD,"Congo, Dem. Rep.",Sub-Saharan Africa,Low,2002,0.01704535,124.499,23.649936161647123,1.058201058,7.468083819,6.217368648,8.708336936,0.5064586303067865,589.475398,802.1838662,694.6491382,0.378,0.334295854,0.417233977,0.4913376764386536,23.538542141961432,26.35624195933059,18.19803261610578,52.3327,54.3124,50.3723,71.262,73.757,2.32,734.0,4.903110383,3.364112936,6.44210783,0.374,13.77303080758388,86.22696919255972,19.15349917,48.36481362,Low income,45.892,15.052,57.12558977202975,8728040000.0,175.01,0.0927907,102.9,51.385,21.9985,3.097
COD,"Congo, Dem. Rep.",Sub-Saharan Africa,Low,2003,0.020168951,125.464,23.649936161647123,1.041666667,7.57615296,6.307338941,8.834353532,0.5064586303067865,607.4930945,828.1488654,716.6075257,0.384,0.339192099,0.424286139,0.4913376764386536,23.538542141961432,26.35624195933059,18.19803261610578,52.8266,54.5968,51.0586,71.244,73.798,2.19,699.0,4.989851203,3.443403221,6.536299184,0.38,13.77303080758388,86.22696919255972,19.61652805,49.11147058,Low income,45.844,14.554,58.89236058972139,8937570000.0,173.796,0.134915,100.7,52.144,22.6839,3.062
COD,"Congo, Dem. Rep.",Sub-Saharan Africa,Low,2004,0.021658644,123.8,23.649936161647123,1.025641026,7.684222102,6.397309235,8.960370127,0.653,624.8207391,852.8725414,737.6148018,0.39,0.344326777,0.431633746,0.4913376764386536,23.538542141961432,26.35624195933059,18.19803261610578,53.426,54.9852,51.8551,71.232,73.824,2.15,661.0,5.076592022,3.522693506,6.630490538,0.386,10.16129032,89.83870968,20.07955693,49.85812755,Low income,45.782,14.055,60.71377380383648,10297500000.0,194.04,0.196208,98.4,52.917,23.4088,2.935
COD,"Congo, Dem. Rep.",Sub-Saharan Africa,Low,2005,0.026375398,123.716,23.649936161647123,1.265822785,7.792291244,6.487279529,9.086386723,0.65,642.9007487,856.4034209,748.526471,0.395,0.349770948,0.436162513,0.4913376764386536,23.538542141961432,26.35624195933059,18.19803261610578,53.9267,55.4544,52.3867,71.226,73.836,2.45,627.0,5.163332842,3.601983791,6.724681892,0.39,10.16129032,89.83870968,20.54258581,50.60478451,Low income,45.702,13.573,62.59151938539844,11964500000.0,218.386,0.238038,96.0,53.675,24.1662,2.849
COD,"Congo, Dem. Rep.",Sub-Saharan Africa,Low,2006,0.027434674,125.396,23.649936161647123,1.246882793,7.900360386,6.577249822,9.212403319,0.664,649.3622663,895.5948257,771.2121592,0.401,0.35460509,0.443669636,0.4913376764386536,23.538542141961432,26.35624195933059,18.19803261610578,54.5338,56.0811,52.9755,70.047,73.268,2.41,598.0,5.250073661,3.681274076,6.818873246,0.396,7.258064516,92.74193548,21.00561469,51.35144148,Low income,45.6,13.12,64.52733957257571,14451900000.0,255.433,0.296054,93.6,54.401,24.9567,2.904
COD,"Congo, Dem. Rep.",Sub-Saharan Africa,Low,2007,0.029022979,123.455,23.649936161647123,0.985221675,8.008429527,6.667220116,9.338419914,0.659,659.2106612,918.2903092,787.4530548,0.406,0.358498235,0.449483805,0.4913376764386536,23.538542141961432,26.35624195933059,18.19803261610578,54.9226,56.3524,53.4778,68.841,72.693,2.21,578.0,5.33681448,3.760564361,6.9130646,0.402,7.730263158,92.26973684,21.46864357,52.09809844,Low income,45.47,12.694,66.52303048719146,16737100000.0,286.33,0.37,91.3,55.091,25.784,2.984
COD,"Congo, Dem. Rep.",Sub-Saharan Africa,Low,2008,0.029969611,123.167,23.649936161647123,1.201923077,8.737790108,7.397640228,10.06678009,0.658,655.1797515,922.3377927,787.4567239,0.416,0.368388292,0.458386707,0.4913376764386536,23.538542141961432,26.35624195933059,18.19803261610578,55.3386,56.8178,53.8484,67.61,72.11,2.36,565.0,5.4235553,3.839854646,7.007255954,0.411,7.730263158,92.26973684,21.93167245,52.84475541,Low income,45.307,12.295,68.58044380122831,19788500000.0,327.564,0.44,88.9,55.743,26.6475,3.17
COD,"Congo, Dem. Rep.",Sub-Saharan Africa,Low,2009,0.02712632,123.115,23.649936161647123,1.187648456,8.856789589,7.516789913,10.18558979,0.657,663.887948,945.063789,803.1350885,0.421,0.373746935,0.463489834,0.4913376764386536,23.538542141961432,26.35624195933059,18.19803261610578,55.8363,57.4632,54.2081,66.354,71.52,2.35,555.0,5.510296119,3.919144931,7.101447308,0.416,7.730263158,92.26973684,22.39470133,53.59141237,Low income,45.105,11.926,70.70148845487455,18648400000.0,298.62,0.56,86.7,56.35,27.5462,3.669
COG,"Congo, Rep.",Sub-Saharan Africa,Medium,1990,0.427667576,123.676,23.649936161647123,3.256704981,11.00813007,10.11973953,11.89476967,0.5064586303067865,3662.3206,5107.613005,4373.460798,0.522,0.483825451,0.559818257,0.4913376764386536,23.538542141961432,26.35624195933059,18.19803261610578,55.9261,57.6463,54.1471,65.86,71.582,6.38,662.0,4.39,3.12,5.8,0.505,13.77303080758388,86.22696919255972,21.96,39.47,Lower middle income,37.997,11.481,160.67559234857092,2798750000.0,1187.55,0.0,58.9,54.638,6.90113,8.304764598540146
COG,"Congo, Rep.",Sub-Saharan Africa,Medium,1991,0.447012247,122.82,23.649936161647123,2.89017341,10.81482029,9.993344784,11.74252987,0.5064586303067865,3701.535522,5134.18302,4406.928262,0.519,0.480699154,0.557828216,0.4913376764386536,23.538542141961432,26.35624195933059,18.19803261610578,55.2431,56.6529,53.7673,65.95,71.347,5.56,678.0,4.524,3.298,5.902,0.504,13.77303080758388,86.22696919255972,23.78,40.61,Lower middle income,37.903,11.647,165.64494056553704,2724850000.0,1124.9,15.712817964592324,59.9,54.281,7.09313,20.333
COG,"Congo, Rep.",Sub-Saharan Africa,Medium,1992,0.517760985,123.261,23.649936161647123,3.281853282,10.72931957,9.866950035,11.59029007,0.5064586303067865,3802.254339,5240.607661,4511.057681,0.518,0.477326856,0.558539278,0.4913376764386536,23.538542141961432,26.35624195933059,18.19803261610578,54.663,55.4862,53.775,66.053,71.08,6.21,691.0,4.658,3.476,6.004,0.501,13.77303080758388,86.22696919255972,25.6,41.75,Lower middle income,37.873,11.858,170.76797996447115,2933220000.0,1178.02,15.712817964592324,61.3,53.867,7.29122,20.448
COG,"Congo, Rep.",Sub-Saharan Africa,Medium,1993,0.453303738,123.356,23.649936161647123,3.3203125,10.57212658,9.72571907,11.41698408,0.5064586303067865,3495.753757,4785.750051,4132.073586,0.512,0.471489464,0.551603037,0.4913376764386536,23.538542141961432,26.35624195933059,18.19803261610578,54.1462,54.8756,53.3575,66.162,70.797,6.22,702.0,4.792,3.654,6.106,0.495,13.77303080758388,86.22696919255972,27.42,42.89,Lower middle income,37.899,12.097,176.04946388089812,1918970000.0,749.635,15.712817964592324,63.0,53.424,7.49597,20.484
COG,"Congo, Rep.",Sub-Saharan Africa,Medium,1994,0.671872418,123.839,23.649936161647123,3.353057199,10.41493359,9.584488106,11.24367809,0.5064586303067865,3314.25016,4508.176351,3903.762345,0.507,0.46743408,0.546724389,0.4913376764386536,23.538542141961432,26.35624195933059,18.19803261610578,53.7383,54.3644,53.0588,66.267,70.524,6.05,700.0,4.926,3.832,6.208,0.49,13.77303080758388,86.22696919255972,29.24,44.03,Lower middle income,37.968,12.344,181.4942926607197,1769370000.0,672.163,15.712817964592324,64.9,52.984,7.70818,18.918
COG,"Congo, Rep.",Sub-Saharan Africa,Medium,1995,0.437999555,123.061,23.649936161647123,3.018108652,10.25774059,9.443257141,11.0703721,0.5064586303067865,2699.954863,3651.398451,3170.192248,0.497,0.458207381,0.535721466,0.4913376764386536,23.538542141961432,26.35624195933059,18.19803261610578,53.644,54.2195,53.0116,66.365,70.273,5.86,702.0,5.06,4.01,6.31,0.482,13.77303080758388,86.22696919255972,31.06,45.17,Lower middle income,38.069,12.576,187.10751820692755,2116000000.0,781.524,15.712817964592324,67.1,52.583,7.92837,20.031
COG,"Congo, Rep.",Sub-Saharan Africa,Medium,1996,0.480793737,122.506,23.649936161647123,3.225806452,10.1005476,9.302026176,10.89706612,0.5064586303067865,2726.93019,3672.767713,3194.827434,0.496,0.458699779,0.53311856,0.4913376764386536,23.538542141961432,26.35624195933059,18.19803261610578,53.4908,54.1295,52.7952,66.448,70.056,6.01,705.0,5.136,4.164,6.298,0.48,13.77303080758388,86.22696919255972,32.774,45.502,Lower middle income,38.186,12.775,192.89434866693563,2540700000.0,912.014,0.00352686,69.2,52.252,8.15757,20.028
COG,"Congo, Rep.",Sub-Saharan Africa,Medium,1997,0.669868307,121.285,23.649936161647123,3.004291845,9.943354607,9.160795212,10.72376013,0.5064586303067865,2971.954896,3999.763093,3480.138823,0.466,0.453102124,0.47998316,0.4913376764386536,23.538542141961432,26.35624195933059,18.19803261610578,47.1899,52.122,42.9216,66.525,69.857,5.48,731.0,5.212,4.318,6.286,0.452,13.77303080758388,86.22696919255972,34.488,45.834,Lower middle income,38.307,12.921,198.8601532648821,2322720000.0,810.077,0.0034691,71.2,52.016,8.39613,20.447
COG,"Congo, Rep.",Sub-Saharan Africa,Medium,1998,0.12041074,122.068,23.649936161647123,2.658486708,9.786161613,9.019564247,10.55045414,0.624,3247.883251,4372.410765,3803.438416,0.489,0.460883026,0.517934883,0.4913376764386536,23.538542141961432,26.35624195933059,18.19803261610578,50.8935,52.7872,49.0118,66.595,69.677,5.6,736.0,5.288,4.472,6.274,0.476,12.0,88.0,36.202,46.166,Lower middle income,38.416,12.999,205.0104672833836,1949480000.0,660.472,0.00341514,72.7,51.899,8.64318,20.59
COG,"Congo, Rep.",Sub-Saharan Africa,Medium,1999,0.119383906,121.853,23.649936161647123,2.244897959,9.62896862,8.878333282,10.37714815,0.624,2716.446722,3650.148413,3177.952241,0.49,0.458093542,0.521889064,0.4913376764386536,23.538542141961432,26.35624195933059,18.19803261610578,52.7573,53.7553,51.7123,66.66,69.508,4.7,764.0,5.364,4.626,6.262,0.479,12.0,88.0,37.916,46.498,Lower middle income,38.5,12.995,211.35099719936457,2353910000.0,774.712,0.016791,73.2,51.925,8.89731,20.188
COG,"Congo, Rep.",Sub-Saharan Africa,Medium,2000,0.180663814,120.388,23.649936161647123,2.036659878,9.471775627,8.737102318,10.20384216,0.62,2547.604835,3414.840949,2976.653758,0.491,0.458564349,0.522895076,0.4913376764386536,23.538542141961432,26.35624195933059,18.19803261610578,53.682,54.3769,52.9317,66.722,69.349,4.21,739.0,5.44,4.78,6.25,0.481,12.0,88.0,39.63,46.83,Lower middle income,38.554,12.891,217.8876259787264,3219910000.0,1029.58,0.0263547,72.5,52.123,9.15787,20.16
COG,"Congo, Rep.",Sub-Saharan Africa,Medium,2001,0.237972636,121.335,23.649936161647123,2.012072435,9.314582634,8.595871353,10.03053617,0.622,2765.240409,3705.661873,3230.945263,0.497,0.464160502,0.529580792,0.4913376764386536,23.538542141961432,26.35624195933059,18.19803261610578,54.3945,54.9835,53.7517,66.747,69.283,4.03,752.0,5.476,4.808,6.282,0.487,12.0,88.0,39.722,46.994,Lower middle income,38.575,12.674,224.62641853476944,2794260000.0,868.34,0.0322236,70.8,52.517,9.42294,20.032
COG,"Congo, Rep.",Sub-Saharan Africa,Medium,2002,0.173771224,118.806,23.649936161647123,2.0,9.157389641,8.454640388,9.857230186,0.622,2815.937744,3773.406895,3290.455602,0.5,0.467381342,0.53217915,0.4913376764386536,23.538542141961432,26.35624195933059,18.19803261610578,55.0878,55.7329,54.3876,66.776,69.206,3.89,769.0,5.512,4.836,6.314,0.49,12.0,88.0,39.814,47.158,Lower middle income,38.569,12.355,231.5736273554324,3019990000.0,912.278,0.15725,68.1,53.091,9.69367,20.522
COG,"Congo, Rep.",Sub-Saharan Africa,Medium,2003,0.268864388,119.771,23.649936161647123,2.0,8.909790039,8.158699989,9.65651989,0.627,2731.175431,3659.846831,3191.787052,0.5,0.466869641,0.533279981,0.4913376764386536,23.538542141961432,26.35624195933059,18.19803261610578,55.9481,56.5566,55.2838,66.804,69.131,3.79,757.0,5.548,4.864,6.346,0.49,10.58201058,89.41798942,39.906,47.322,Lower middle income,38.535,11.951,238.7356983045695,3495870000.0,1026.11,0.460014,64.6,53.817,9.97635,20.346
COG,"Congo, Rep.",Sub-Saharan Africa,Medium,2004,0.270328629,119.632,23.649936161647123,1.98019802,9.112368902,8.428047816,9.792832163,0.624,2606.627331,3493.996477,3047.117273,0.505,0.472623431,0.537685574,0.4913376764386536,23.538542141961432,26.35624195933059,18.19803261610578,56.986,57.5778,56.3405,66.824,69.076,3.74,724.0,5.584,4.892,6.378,0.495,10.58201058,89.41798942,39.998,47.486,Lower middle income,38.469,11.48,246.11927660264897,4648630000.0,1324.22,1.0775,60.6,54.667,10.2796,20.212
COG,"Congo, Rep.",Sub-Saharan Africa,Medium,2005,0.274952212,120.423,23.649936161647123,1.734104046,9.314947764,8.697395643,9.929144435,0.623,2936.337246,3939.465955,3434.684511,0.519,0.486957551,0.550632314,0.4913376764386536,23.538542141961432,26.35624195933059,18.19803261610578,58.1255,58.7471,57.4516,66.832,69.051,3.16,677.0,5.62,4.92,6.41,0.51,10.05291005,89.94708995,40.09,47.65,Lower middle income,38.364,10.966,253.73121299242163,6087000000.0,1680.2,1.46342,56.6,55.6,10.6084,19.796
COG,"Congo, Rep.",Sub-Saharan Africa,Medium,2006,0.301056756,121.367,23.649936161647123,1.691729323,9.517526627,8.966743469,10.06545671,0.619,3435.72389,4610.367786,4019.713418,0.532,0.500837586,0.563514747,0.4913376764386536,23.538542141961432,26.35624195933059,18.19803261610578,58.8784,59.5139,58.1937,66.854,68.994,3.2,623.0,5.63,4.916,6.43,0.523,10.05291005,89.94708995,40.01,47.512,Lower middle income,38.214,10.435,261.57857009528004,7731260000.0,2064.34,2.00799,52.8,56.573,10.9667,18.236
COG,"Congo, Rep.",Sub-Saharan Africa,Medium,2007,0.312477506,123.169,23.649936161647123,2.251407129,9.720105489,9.236091296,10.20176898,0.62,3103.763125,4167.874224,3633.151826,0.533,0.502846857,0.563182229,0.4913376764386536,23.538542141961432,26.35624195933059,18.19803261610578,59.6433,60.3949,58.8478,66.867,68.959,4.23,580.0,5.64,4.912,6.45,0.521,9.137055838,90.86294416,39.93,47.374,Lower middle income,38.017,9.912,269.6686289642062,8394690000.0,2165.75,2.7597,49.6,57.541,11.3503,16.442
COG,"Congo, Rep.",Sub-Saharan Africa,Medium,2008,0.33154796,126.109,23.649936161647123,2.218114603,9.922684352,9.505439123,10.33808125,0.619,3242.891858,4359.152749,3798.545614,0.541,0.511530306,0.570529432,0.4913376764386536,23.538542141961432,26.35624195933059,18.19803261610578,60.4265,61.2125,59.6001,66.874,68.938,4.16,552.0,5.65,4.908,6.47,0.529,9.178743961,90.82125604,39.85,47.236,Lower middle income,37.769,9.42,278.0088958393879,11859000000.0,2956.26,4.28751,46.8,58.466,11.7467,16.111
COG,"Congo, Rep.",Sub-Saharan Africa,Medium,2009,0.415907691,129.511,23.649936161647123,2.166064982,10.12526321,9.774786949,10.47439353,0.617,4504.56723,4374.353925,4439.713963,0.554,0.533764471,0.574799815,0.4913376764386536,23.538542141961432,26.35624195933059,18.19803261610578,61.0883,62.0082,60.1353,66.885,68.907,3.89,526.0,5.66,4.904,6.49,0.542,9.178743961,90.82125604,39.77,47.098,Lower middle income,37.468,8.974,286.607109112771,9593540000.0,2314.27,4.5,44.8,59.321,12.1388,16.1
CRI,Costa Rica,Latin America & Caribbean,Very High,1990,0.933823551,93.687,23.649936161647123,6.96969697,9.794050217,10.720150863218755,10.973615713079669,0.478,4742.325019,14177.7474,9497.759187,0.66,0.569208310467907,0.625113083944496,0.4913376764386536,23.538542141961432,26.35624195933059,18.19803261610578,76.6301,78.7674,74.6037,32.756,81.936,13.38,47.0,6.246158944,6.079701734,6.425676279,0.614,15.78947368,84.21052632,31.95462166,34.05121874,Upper middle income,27.394,3.947,909.5005678298418,5711690000.0,1831.0,0.0,14.2,75.654,61.0935,8.304764598540146
CRI,Costa Rica,Latin America & Caribbean,Very High,1991,1.026799726,91.915,23.649936161647123,6.184012066,10.03783989,10.720150863218755,10.973615713079669,0.478,5215.345297,14017.42403,9651.643494,0.663,0.569208310467907,0.625113083944496,0.4913376764386536,23.538542141961432,26.35624195933059,18.19803261610578,76.5905,78.49,74.7668,33.212,79.81,11.65,50.0,6.207062733,6.037902228,6.392347693,0.622,15.78947368,84.21052632,31.89140372,34.3073548,Upper middle income,26.644,3.933,937.6294513709709,7169000000.0,2238.85,15.712817964592324,13.7,75.844,62.7122,5.373
CRI,Costa Rica,Latin America & Caribbean,Very High,1992,1.138559936,91.175,23.649936161647123,6.676557864,10.30109024,10.720150863218755,10.973615713079669,0.47,5448.270543,15058.98859,10292.10424,0.674,0.569208310467907,0.625113083944496,0.4913376764386536,23.538542141961432,26.35624195933059,18.19803261610578,76.6269,78.6802,74.6682,32.478,78.89,12.52,46.0,6.489623811,6.384424684,6.601834094,0.629,15.78947368,84.21052632,34.54565504,35.37803214,Upper middle income,25.841,3.921,966.6283003824442,8528590000.0,2595.02,0.00111333,13.3,76.028,64.3658,3.927
CRI,Costa Rica,Latin America & Caribbean,Very High,1993,1.153782969,90.734,23.649936161647123,7.478005865,10.45274687,10.720150863218755,10.973615713079669,0.467,5954.472903,15484.21692,10757.17708,0.682,0.569208310467907,0.625113083944496,0.4913376764386536,23.538542141961432,26.35624195933059,18.19803261610578,76.7029,78.822,74.6856,33.383,79.768,14.16,44.0,6.7170524,6.564755231,6.882004268,0.631,15.78947368,84.21052632,35.50050759,37.58490119,Upper middle income,25.014,3.911,996.5240210128292,9537300000.0,2828.13,0.0815098,12.9,76.211,66.0458,3.954
CRI,Costa Rica,Latin America & Caribbean,Very High,1994,1.503338986,89.608,23.649936161647123,7.445255474,10.6044035,10.720150863218755,10.973615713079669,0.466,6102.884327,16020.60707,11100.54365,0.685,0.569208310467907,0.625113083944496,0.4913376764386536,23.538542141961432,26.35624195933059,18.19803261610578,76.67,78.8922,74.5633,34.513,79.616,13.58,46.0,6.73303985,6.582228885,6.89554727,0.634,15.78947368,84.21052632,35.78634673,37.88222044,Upper middle income,24.181,3.904,1027.3443515596175,10432600000.0,3016.22,0.279912,12.7,76.394,67.7406,4.045
CRI,Costa Rica,Latin America & Caribbean,Very High,1995,1.35404145,87.957,23.649936161647123,6.222865412,10.75606012,10.720150863218755,10.973615713079669,0.464,6166.878518,16218.60785,11231.14695,0.691,0.569208310467907,0.625113083944496,0.4913376764386536,23.538542141961432,26.35624195933059,18.19803261610578,76.5519,78.9812,74.2719,35.407,80.764,11.17,47.0,6.962734944,6.807183256,7.130370019,0.648,15.78947368,84.21052632,37.27636189,39.25755758,Upper middle income,23.352,3.9,1059.1178882057914,11513500000.0,3247.32,0.416829,12.6,76.579,69.4386,5.176
CRI,Costa Rica,Latin America & Caribbean,Very High,1996,1.290179778,86.713,23.649936161647123,6.060606061,10.90771675,10.720150863218755,10.973615713079669,0.465,6250.056942,15998.63766,11160.64884,0.693,0.569208310467907,0.625113083944496,0.4913376764386536,23.538542141961432,26.35624195933059,18.19803261610578,76.8042,79.0632,74.657,33.89,78.179,10.89,47.0,6.941064556,6.782911316,7.111673675,0.651,15.78947368,84.21052632,37.12678893,39.46031914,Upper middle income,22.527,3.9,1091.8741115523626,11618300000.0,3198.55,0.841057,12.6,76.765,71.1391,6.162
CRI,Costa Rica,Latin America & Caribbean,Very High,1997,1.321932621,86.829,23.649936161647123,5.857142857,11.05937338,10.720150863218755,10.973615713079669,0.453,7050.80063,15863.97468,11489.22546,0.7,0.569208310467907,0.625113083944496,0.4913376764386536,23.538542141961432,26.35624195933059,18.19803261610578,77.0703,79.6614,74.646,36.928,79.474,10.51,44.0,7.114540012,6.991185775,7.246114344,0.659,15.78947368,84.21052632,38.67451108,40.55516098,Upper middle income,21.703,3.904,1125.6434139715077,12552100000.0,3375.17,1.64022,12.6,76.948,72.8349,5.681
CRI,Costa Rica,Latin America & Caribbean,Very High,1998,1.375987247,84.553,23.649936161647123,6.382978723,11.21103001,10.720150863218755,10.973615713079669,0.43,7248.193663,16510.72347,11911.83567,0.705,0.569208310467907,0.625113083944496,0.4913376764386536,23.538542141961432,26.35624195933059,18.19803261610578,76.8963,79.253,74.6581,39.239,80.295,11.44,41.0,7.321519931,7.15684812,7.498923789,0.66,19.29824561,80.70175439,40.07774951,42.133974,Upper middle income,20.885,3.915,1160.457127805678,13617400000.0,3579.87,2.66638,12.3,77.124,74.4984,5.327
CRI,Costa Rica,Latin America & Caribbean,Very High,1999,1.399536216,84.734,23.649936161647123,6.779661017,11.36268663,10.720150863218755,10.973615713079669,0.432,7162.710301,16668.36898,11947.69719,0.708,0.569208310467907,0.625113083944496,0.4913376764386536,23.538542141961432,26.35624195933059,18.19803261610578,77.1375,79.7383,74.6952,39.726,79.818,12.34,42.0,7.30533652,7.146228332,7.477116547,0.66,19.29824561,80.70175439,40.53250721,43.54778619,Upper middle income,20.088,3.933,1196.3475544388434,14195600000.0,3653.55,3.90432,11.8,77.293,76.0954,5.895
CRI,Costa Rica,Latin America & Caribbean,Very High,2000,1.361280566,82.104,23.649936161647123,6.056338028,11.51434326,12.09510795,10.93357857,0.427,7254.611454,16808.00725,12062.54245,0.71,0.689120759,0.720898757,0.4913376764386536,23.538542141961432,26.35624195933059,18.19803261610578,77.5857,80.0385,75.2524,38.427,79.491,10.95,40.0,7.142045964,7.058455962,7.230629448,0.667,19.29824561,80.70175439,39.2436788,40.68935362,Upper middle income,19.335,3.959,1233.347994266849,14949500000.0,3772.87,5.80025,11.1,77.452,77.6023,5.082
CRI,Costa Rica,Latin America & Caribbean,Very High,2001,1.404684198,76.014,23.649936161647123,6.153846154,11.66599989,12.1454421,11.18655768,0.407,7999.633938,16467.7598,12260.63178,0.715,0.696517577,0.726347564,0.4913376764386536,23.538542141961432,26.35624195933059,18.19803261610578,77.5453,79.8931,75.297,42.273,79.976,11.02,37.0,7.332145083,7.223366132,7.447201182,0.671,19.29824561,80.70175439,41.08506072,42.35097265,Upper middle income,18.648,3.993,1271.4927775946896,15913400000.0,3944.74,9.55948,10.4,77.601,79.0065,5.915
CRI,Costa Rica,Latin America & Caribbean,Very High,2002,1.522924706,71.194,23.649936161647123,5.95567867,11.81765652,12.18992287,11.44539017,0.368,7850.935599,17044.79018,12476.34459,0.722,0.700412158,0.734482779,0.4913376764386536,23.538542141961432,26.35624195933059,18.19803261610578,77.9833,80.374,75.6918,42.091,79.38,10.36,38.0,7.485752501,7.407535244,7.56823704,0.679,35.0877193,64.9122807,42.67622854,42.99533974,Upper middle income,18.038,4.035,1310.8172964893708,16504800000.0,4024.65,19.8949,9.9,77.74,80.3158,6.334
CRI,Costa Rica,Latin America & Caribbean,Very High,2003,1.580791599,69.445,23.649936161647123,5.777166437,11.96931314,12.22841482,11.71021147,0.364,8417.884196,17158.19205,12814.32252,0.727,0.706597554,0.740662395,0.4913376764386536,23.538542141961432,26.35624195933059,18.19803261610578,78.072,80.4116,75.8204,42.591,79.6,9.98,37.0,7.633359768,7.54975265,7.72172606,0.685,35.0877193,64.9122807,43.59231901,44.41464108,Upper middle income,17.512,4.083,1351.358037617908,17196000000.0,4129.63,20.3336,9.5,77.871,81.5522,6.558
CRI,Costa Rica,Latin America & Caribbean,Very High,2004,1.619277873,68.081,23.649936161647123,5.737704918,12.12096977,12.26574039,11.98116016,0.363,8600.861746,17835.19592,13244.914,0.732,0.709732977,0.747116778,0.4913376764386536,23.538542141961432,26.35624195933059,18.19803261610578,78.3305,80.635,76.1037,40.888,78.888,9.83,36.0,7.666705062,7.600319779,7.736896392,0.69,35.0877193,64.9122807,44.20259936,44.42831103,Upper middle income,17.074,4.138,1393.152616100936,18529000000.0,4385.39,20.7923,9.2,77.996,82.7488,6.391
CRI,Costa Rica,Latin America & Caribbean,Very High,2005,1.568871045,66.38,23.649936161647123,6.216216216,12.43371119,12.60182326,12.27150304,0.348,9901.05067,17351.40448,13647.15678,0.74,0.724075749,0.751744088,0.4913376764386536,23.538542141961432,26.35624195933059,18.19803261610578,78.5053,80.8623,76.231,44.576,79.727,10.8,33.0,7.825407987,7.771492592,7.883202723,0.694,35.0877193,64.9122807,45.41146258,45.98950583,Upper middle income,16.72,4.197,1436.2398104133365,19948300000.0,4654.82,22.07,9.1,78.117,83.9307,6.571
CRI,Costa Rica,Latin America & Caribbean,Very High,2006,1.612436289,66.242,23.649936161647123,6.961178046,12.7464526,12.93790613,12.56184592,0.346,9703.290543,19395.0432,14575.16346,0.747,0.72837327,0.759194566,0.4913376764386536,23.538542141961432,26.35624195933059,18.19803261610578,78.5145,81.0639,76.0793,44.462,79.14,12.42,35.0,7.836508898,7.836434158,7.838049457,0.695,38.59649123,61.40350877,45.97913123,46.16574184,Upper middle income,16.444,4.26,1480.6595983642642,22602700000.0,5201.51,25.1,8.9,78.239,85.104,5.74
CRI,Costa Rica,Latin America & Caribbean,Very High,2007,1.807348997,67.813,23.649936161647123,7.53968254,13.05919402,13.273989,12.85218879,0.334,10216.69097,20955.44463,15613.4116,0.756,0.736172789,0.769054835,0.4913376764386536,23.538542141961432,26.35624195933059,18.19803261610578,78.4621,80.934,76.0892,45.598,79.724,13.3,29.0,8.012720108,7.988930225,8.040019989,0.699,36.84210526,63.15789474,47.91014862,47.41923904,Upper middle income,16.225,4.325,1526.4531941899631,26744000000.0,6071.79,28.4,8.9,78.362,86.2638,4.49
CRI,Costa Rica,Latin America & Caribbean,Very High,2008,1.790203053,69.868,23.649936161647123,7.843137255,13.37193544,13.61007186,13.14253167,0.333,12165.77126,20279.34274,16242.12399,0.765,0.753103148,0.773734124,0.4913376764386536,23.538542141961432,26.35624195933059,18.19803261610578,78.4451,81.0158,75.9899,46.2,78.233,14.02,29.0,8.288009644,8.284500122,8.292909622,0.705,36.84210526,63.15789474,50.04763031,49.46583939,Upper middle income,16.041,4.39,1573.6630867937763,30612900000.0,6859.08,32.29,8.9,78.491,87.4094,4.781
CRI,Costa Rica,Latin America & Caribbean,Very High,2009,1.713834461,67.674,23.649936161647123,7.282184655,13.68467685,13.94615473,13.43287454,0.33,9868.513429,21402.37562,15661.61363,0.769,0.747083515,0.781841162,0.4913376764386536,23.538542141961432,26.35624195933059,18.19803261610578,78.6721,81.2356,76.2165,46.341,76.807,12.87,29.0,8.359669685,8.335780144,8.386949539,0.713,36.84210526,63.15789474,49.91300964,50.33090973,Upper middle income,15.877,4.456,1622.3330791688418,30562400000.0,6760.48,34.33,8.8,78.626,88.5378,7.713
CIV,Cote d'Ivoire,Sub-Saharan Africa,Medium,1990,0.400968496,164.676,23.649936161647123,1.8735363,5.553355463,4.105814745,7.018866348,0.696,1557.882846,4026.205865,2811.295935,0.427,0.354599299,0.473069477,0.4913376764386536,23.538542141961432,26.35624195933059,18.19803261610578,52.6026,54.9135,50.6087,47.169,81.371,3.26,704.0,4.585823318,3.045420448,5.321312724,0.419,8.0,92.0,19.93732065,38.51224814,Lower middle income,43.224,13.193,124.02280470406932,10795900000.0,905.322,0.0,105.3,53.254,37.4996,8.304764598540146
